Title,Price,Location,Link
2736 E 53rd Ave,1790.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-2736-53rd-ave/7803398903.html
5969 Oak Street,4850.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-5969-oak-street/7799010502.html
5937 Macdonald Street,4800.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-5937-macdonald-street/7799111228.html
1103 1166 Melville Street,3500.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-melville-street/7800750254.html
Cozy 3 Bed 1 Bath basement unit for rent,3450.0,Vancouver West-End,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bed-bath-basement-unit/7804850311.html
Open-concept One Bedroom Suite at The Hyland,2612.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-one-bedroom/7804850032.html
Find Your Perfect Home – This 1510 sq ft Townhouse is Waiting for You!,2900.0,144 St And 64 Ave,https://vancouver.craigslist.org/rds/apa/d/surrey-find-your-perfect-home-this-1510/7804849962.html
1st month FREE! Luxurious 1 bedroom basement in East Vancouver,2200.0,Grandview/Renfrew/Hastings,https://vancouver.craigslist.org/van/apa/d/vancouver-1st-month-free-luxurious/7800551116.html
STUDIO for rent in Central Lonsdale all included,1850.0,North Vancouver,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-studio-for-rent-in/7802003060.html
West End/ One Bedroom Apartment/ Balcony,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-one-bedroom/7798584960.html
2 Bedroom (ground floor) suite of duplex,2600.0,New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-bedroom/7804849740.html
West End/ One Bedroom Apartment/ Balcony,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-one-bedroom/7800252303.html
ALTO - on 1205 Howe Street (Studio with a den),2600.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-alto-on-1205-howe-street/7804849676.html
West End/ One Bedroom Apartment/ Balcony,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-one-bedroom/7800553734.html
One Bedroom Apartment/Balcony/West End,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-apartment-balcony/7802132777.html
One Bedroom/Balcony/West End,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-balcony-west-end/7803417815.html
For Rent,2400.0,Guilford Surrey,https://vancouver.craigslist.org/van/apa/d/surrey-northeast-for-rent/7804849579.html
West End/ One Bedroom Apartment/ Balcony,1995.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-one-bedroom/7803418134.html
Spacious 2 Bedrooms basament + extra storages,2700.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bedrooms-basament/7799428895.html
"2/BD 1/BA, Situated in White Rock!, Covered Parking",2750.0,"1371 Blackwood Street, White Rock, Bc",https://vancouver.craigslist.org/rds/apa/d/white-rock-bd-ba-situated-in-white-rock/7800719534.html
1 bedroom apartment for rent,2150.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-apartment-for-rent/7797970275.html
Lux 1bed at the centre of Lougheed City,2700.0,Lougheed Mall,https://vancouver.craigslist.org/bnc/apa/d/burnaby-lux-1bed-at-the-centre-of/7800574879.html
Brand new! Brand new! Brand new! One bedroom and Den with balcony,1895.0,Surrey,https://vancouver.craigslist.org/bnc/apa/d/surrey-brand-new-brand-new-brand-new/7800212656.html
1 bedroom apt. with balcony,2195.0,South Granville,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apt-with-balcony/7804191533.html
2 bedroom penthouse,3995.0,South Granville,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-penthouse/7804171578.html
White Rock House for Rent 1630 sft. 3 Bedrooms,3500.0,White Rock,https://vancouver.craigslist.org/rds/apa/d/white-rock-white-rock-house-for-rent/7804848573.html
"Spacious 2 Beds + 2 Full Bath, 1100 sqft Unfurnished Basement for Rent",2280.0,Anmore,https://vancouver.craigslist.org/pml/apa/d/anmore-spacious-beds-full-bath-1100/7801559852.html
"In Suite Laundry, Modern Cabinetry, Open Floorplan",2475.0,"303 E Pender St, Vancouver, Bc",https://vancouver.craigslist.org/van/apa/d/vancouver-in-suite-laundry-modern/7803639420.html
For Rent,3200.0,Guilford Surrey,https://vancouver.craigslist.org/van/apa/d/surrey-north-for-rent/7804848203.html
"Bike Storage, 1bd 1ba, Located in Burnaby",2355.0,"5050 Sanders St, Burnaby, Bc",https://vancouver.craigslist.org/bnc/apa/d/burnaby-bike-storage-1bd-1ba-located-in/7801289544.html
"Three Bedrooms, One bath - $2200",2200.0,North Delta,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-three-bedrooms-one-bath/7804847919.html
"2Bedroom Suite, Above ground, All inclusive, No furniture - Vancouver",2700.0,"49Th Avenue And Knight Street, Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-2bedroom-suite-above-ground/7804847420.html
Rowhome with 2-Car Garage - Walking Distance to Fremont Village,3800.0,Port Coquitlam (Fremont Village),https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-rowhome-with-car-garage/7799070411.html
"1Bedroom Basement Suite, All Inclusive No Furniture Great Location",2000.0,"Nanaimo Sky Train Station, Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-1bedroom-basement-suite-all/7803669526.html
Beautiful Pet Friendly 1 Bedroom - Promo: 3 Months Free Parking,2550.0,South Granville,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-pet-friendly/7804846980.html
1 BEDROOM & DEN (WALL CENTRE CENTRAL PARK) 9TH FLOOR,2150.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/burnaby-bedroom-den-wall-centre-central/7801505187.html
1 BEDROOM SUITE ( VICTORIA DR & 35TH AVE),1490.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-victoria-dr/7796900439.html
Concrete apartment for rent,2000.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-concrete/7804846649.html
Beautifully remodelled1 bedroom on Main Street Vancouver,1900.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-beautifully-remodelled1/7804846582.html
One Bedroom Apartment,2100.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-apartment/7797262402.html
1 Bedroom Suite Rental - Vancouver,1560.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-rental-vancouver/7802868857.html
3 Bed 2.5 Bath House in 1 Acre lot for Rent,3300.0,South Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-25-bath-house-in-acre-lot/7799113271.html
Spacious 1 bedroom suite with big balcony,2350.0,Burnaby/Newwest,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-bedroom-suite-with-big/7802007630.html
"Beautiful 1bedroom unit located in Kitsilano, minutes from downtown.",2300.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-1bedroom-unit/7801423988.html
CORNER SUITE 2 BED 1.5 BATH w/ 2 PARKING,2475.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-corner-suite-bed/7800187843.html
2 BATH FURNISHED PET FRIENDLY APARTMENT,2700.0,Burnaby/Newwest,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bath-furnished-pet-friendly/7802519569.html
Spacious,1950.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-north-spacious/7802578689.html
CORNER SUITE 2 BED 1.5 BATH w/ 2 PARKING,2375.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-corner-suite-bed-15-bath-2/7802304329.html
Cozy & Private 2 Bedroom 1 Bath COACH HOUSE,1700.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-cozy-private-bedroom-bath-coach/7802303032.html
Stunning 1 bedroom suite at The Mark FURNISHED,2500.0,City Of Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-bedroom-suite-at-the/7801425011.html
"2 Bed + Den, 2 Bathrooms 35th Floor - Surrey Central!! Open Concept",2500.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-den-bathrooms-35th-floor/7797123508.html
Brand new 1 bed 1 bath Condo,2000.0,Latimer Heights,https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-bed-bath-condo/7804844328.html
2 Bedrooms 2 Baths plus Den,3400.0,Downtown,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-baths-plus-den/7804844952.html
One Bedroom Suite for Rent,1895.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-one-bedroom-suite-for-rent/7804844947.html
"1BD 1BA, Greenyard Atrium on Level 3, Children's Play Room",2615.0,"333 E 11Th Ave, Vancouver, Bc",https://vancouver.craigslist.org/van/apa/d/vancouver-1bd-1ba-greenyard-atrium-on/7801944763.html
2Bedroom and Den (3rd bedroom) Apartment Lafarge Lake Coquitlam,3500.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-2bedroom-and-den-3rd-bedroom/7804844437.html
"Charming, New Garden Suite Avail Jan 1/Perfect for UBC",3299.0,Ubc/Point Grey/West Side,https://vancouver.craigslist.org/van/apa/d/vancouver-charming-new-garden-suite/7799539671.html
Guildford 2 bedroom 2 bathroom Condo,2000.0,Delta/Surrey/Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-guildford-bedroom-bathroom-condo/7804844187.html
Downtown Vancouver*Furnished* 2beds+1bath+Den+parking - from Jan 1,3700.0,"Vancouver Downtown,Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouverfurnished/7800652130.html
Downtown beautiful *Furnished* 2beds+1bath+Den+parking - from Jan 1,3700.0,"Downtown Vancouver,Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-beautiful-furnished/7803187716.html
Townhouse Downtown 2 Bed + 1 Large Den 2 bath 2 parking,4950.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-townhouse-downtown-bed-large/7801872046.html
Open-concept Two Bedroom Suite at The Hyland,3387.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-two-bedroom/7804843690.html
2 bed/2 bath top floor,2800.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-bath-top-floor/7798842626.html
2bed 2bath Penthouse for rent with 2 parking in Metrotown,3600.0,"Metrotown, Burnaby",https://vancouver.craigslist.org/bnc/apa/d/burnaby-2bed-2bath-penthouse-for-rent/7804843374.html
Taylor Swift Accommodations,1000.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-taylor-swift-accommodations/7803892088.html
"Charming Suite in Killarney - Functional layout, Close to Everything",3200.0,Killarney,https://vancouver.craigslist.org/bnc/apa/d/vancouver-charming-suite-in-killarney/7804835716.html
2 Bedroom Suite in the West End,3150.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-in-the-west-end/7799063637.html
Newly Renovated 9th floor 1 Bedroom next to Sunset Beach,2530.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-9th-floor/7797751262.html
One Bedroom Suite steps from  English Bay,2345.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite-steps-from/7799009077.html
Entire House - Reasonable Rent,2900.0,Cedar Hills - Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-entire-house/7804842955.html
Vancouver East Grnd Flr 1 Bedroom Suite Priv Entrance,1500.0,Vancouver-Kensington,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-east-grnd-flr/7804840427.html
"Laundry facilities, Tennis Court, Social Room",3245.0,"5050 Sanders St, Burnaby, Bc",https://vancouver.craigslist.org/bnc/apa/d/burnaby-laundry-facilities-tennis-court/7801329409.html
RiverSky New West One bedroom One Bath Apartment for Rent,2100.0,New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-riversky-new-west-one/7799962135.html
Basment for Rent In Sullivan,1800.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-basment-for-rent-in-sullivan/7804841661.html
Metrotown AC Two Beds Two baths apartment for rent!,3250.0,Metrotown,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-ac-two-beds-two-baths/7796893373.html
Telus Garden AC 1bedroom+1 Den apartment for rent!,2850.0,Downtown,https://vancouver.craigslist.org/van/apa/d/vancouver-telus-garden-ac-1bedroom1-den/7803601368.html
Surrey centre 2bedrooms 2bathrooms apartment for rent,2599.0,King George,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-centre-2bedrooms/7803614343.html
White Rock Ocean view AC 2bedrooms 2baths apartment for rent,2900.0,White Rock,https://vancouver.craigslist.org/rds/apa/d/white-rock-white-rock-ocean-view-ac/7802250824.html
Surrey SFU 1 br 2 murphy beds,1950.0,Surrey Central,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-surrey-sfu-br/7799701831.html
BASEMENT ONE BEDROOM SUITE IN PANORAMA RIDGE AREA,1400.0,"Hwy 10Th & 132 Street, Surrey,",https://vancouver.craigslist.org/rds/apa/d/surrey-basement-one-bedroom-suite-in/7802866205.html
Available Dec 1- One private bedroom in top floor of a detach house,980.0,Renfrew Skytrain,https://vancouver.craigslist.org/van/apa/d/vancouver-available-dec-one-private/7804841911.html
VANCOUVER WESTSIDE DUNBAR UBC 2 BEDROOM BASEMENT SUITE,2500.0,Dunbar/Southlands/Ubc,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-westside-dunbar-ubc/7801100440.html
BASEMENT ONE BEDROOM SUITE IN PANORAMA RIDGE AREA,1500.0,"Hwy 10Th & 132 Street, Surrey,",https://vancouver.craigslist.org/rds/apa/d/surrey-basement-one-bedroom-suite-in/7804841669.html
water view 2 Bed+Den+EV charger in Pier West,3850.0,New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-water-view-beddenev/7800279950.html
One bedroom basement suite- north delta,1500.0,North Delta,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-one-bedroom-basement/7799860555.html
1 bed 1 bath near Renfrew station,1500.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-near-renfrew-station/7804140981.html
Spacious Junior 2BR/2BA/In suite laundry/SS appliances/No pets,2545.0,Tricities/Pitt/Maple,https://vancouver.craigslist.org/pml/apa/d/port-moody-spacious-junior-2br-2ba-in/7799062578.html
New Pet Friendly 1 Bedroom with In-Suite Laundry in Fairview - PROMO!!,2295.0,Fairview,https://vancouver.craigslist.org/van/apa/d/vancouver-new-pet-friendly-bedroom-with/7803945963.html
VIEW STAR 2 BED 2 BATH FOR RENT,3200.0,Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-view-star-bed-bath-for-rent/7804840087.html
Luxury 2bd 2bath Northwest facing brand new luxury unit in Landmark,4300.0,Downtown Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-2bd-2bath-northwest/7804004572.html
1 bedroom apartment,2200.0,Davie Village,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment/7804840491.html
2 bedroom,2000.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-outer-northwest-bedroom/7804840655.html
Brand New One Bedroom Suites at The Hyland,2552.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-one-bedroom-suites/7803490491.html
Conveniet Updated Building /Suite,1950.0,New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-conveniet-updated/7801300301.html
Beautiful large studio near AFU.,1700.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-large-studio-near/7802968984.html
"One bedrooms + DEM (bedroom), close Superstore and IKEA.",2000.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-one-bedrooms-dem-bedroom/7796852533.html
"1B/1B, Situated in Vancouver!, Availability 24 Hours",2700.0,"1022 Nelson Street, Vancouver, Bc",https://vancouver.craigslist.org/van/apa/d/vancouver-1b-1b-situated-in-vancouver/7799582451.html
BRAND NEW TWO BEDROOM PLUS DEN GILMORE PLACE FOR RENT,3600.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-two-bedroom-plus-den/7798607230.html
Beautiful 2 Bedroom 2 Bathroom Furnished Laneway House  #735,3995.0,Mt Pleasant,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedroom-bathroom/7804269273.html
Furnished 2 bedroom in Coquitlam - all included,2000.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-furnished-bedroom-in/7804838716.html
BASEMENT ONE BEDROOM SUITE IN PANORAMA RIDGE AREA,1500.0,"Hwy 10Th & 132 Street, Surrey,",https://vancouver.craigslist.org/rds/apa/d/surrey-basement-one-bedroom-suite-in/7804838328.html
Tsawwassen Furnished Brand New One Bedroom with E,1900.0,Delta,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-tsawwassen-furnished/7804837882.html
Condo for Rent,2300.0,Surrey Central,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-condo-for-rent/7802837419.html
Furnished One-bedroom Apartment Avail Dec 1st,2695.0,North Shore,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-furnished-one/7800233420.html
Spacious One Bedroom W/Amenities - $1000 CASH BACK,2435.0,New Westminster,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-spacious-one-bedroom/7803046135.html
"Furnished, One-bedroom Suit",2650.0,North Shore,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-furnished-one/7804837333.html
Spacious 3 bed 2 bath condo in uptown NW,3650.0,Burnaby/Newwest,https://vancouver.craigslist.org/bnc/apa/d/vancouver-spacious-bed-bath-condo-in/7804837157.html
"2/bd, Children's Play Room, Mobi Bike Share Station",3425.0,"333 E 11Th Ave, Vancouver, Bc",https://vancouver.craigslist.org/van/apa/d/vancouver-bd-childrens-play-room-mobi/7804267497.html
Rent Now 4 bd 2 ba house,3999.0,North Shore,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-rent-now-bd/7804215789.html
Renovated Garden Level Unit for long-term rental,3700.0,North Shore,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-inner-east-renovated/7804837038.html
BRAND NEW Basement Suite 1 Bedroom 1 Bath 700 sqft,1900.0,Cloverdale Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-basement-suite-bedroom/7804836125.html
Accommodation for Taylor Swift Concert,600.0,Coquitlam,https://vancouver.craigslist.org/van/apa/d/coquitlam-accommodation-for-taylor/7802995551.html
"Secure Entry, Availability 24 Hours, Tennis Court",2920.0,"5050 Sanders St, Burnaby, Bc",https://vancouver.craigslist.org/bnc/apa/d/burnaby-secure-entry-availability-24/7797931020.html
"Open-concept, Brand New Studio Suite at The Hyland",2278.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-brand-new-studio/7804266872.html
Open-concept Three Bedroom Suite at The Hyland,4533.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-three-bedroom/7804833932.html
FULLY FURNISHED - 1 ROOM for RENT,950.0,Fleetwood - Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-fully-furnished-room-for-rent/7802345259.html
FULLY FURNISHED - 1 ROOM for Rent,950.0,Fleetwood - Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-fully-furnished-room-for-rent/7802346202.html
"1 Bed/ bath,24 management, one month free! $500. security deposit",2350.0,"985 Adair Avenue, Coquitlam, Bc",https://vancouver.craigslist.org/pml/apa/d/coquitlam-bed-bath24-management-one/7804835071.html
Furnished one bedroom suite  for rent,1500.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroom-suite/7804834505.html
3 bedroom spacious upper floor,3800.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-spacious-upper-floor/7804831956.html
Downtown Vancouver Semi-Furnished Apartment 1 Bedroom Suite,2900.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver-semi/7797443093.html
Vancouver Furnished Condo Rental in Yaletown,3195.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-furnished-condo/7799882879.html
**Stunning Top-Floor Penthouse Loft in Mount Pleasant,3195.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-top-floor-penthouse/7801814089.html
west pointgray house for rental 3mins to UBC many room options,1100.0,Vancouver,https://vancouver.craigslist.org/nvn/apa/d/vancouver-west-pointgray-house-for/7799082115.html
Immaculate Green Belt Facing 2 Bed 2 Bath at Silver Springs,2500.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/immaculate-green-belt-facing-bed-bath/7804832307.html
House/Upper Floor,3900.0,North Vancouver,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-house-upper-floor/7797107586.html
FURNISHED 1 BEDROOM SUITE  WITH MOUNTAINS VIEW,2600.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedroom-suite-with/7802297349.html
*1 Bedroom Laneway house*,2200.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-laneway-house/7804830189.html
coal harbour 1bdrm 1bathrm near marine,2750.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-1bdrm-1bathrm/7804831701.html
Coquitlam Center Polygon Townhome for Rent,3580.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-coquitlam-center/7803981833.html
"Bike Storage, Large Windows, Pendant Lighting",2273.0,"303 E Pender St, Vancouver, Bc",https://vancouver.craigslist.org/van/apa/d/vancouver-bike-storage-large-windows/7803045416.html
Metrotown 3br 2bath upper level house for rent,3500.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-3br-2bath-upper-level/7797134855.html
3 bed 1 den 2.5 bath AC furnished townhouse for rent,3850.0,Marpole,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-25-bath-ac-furnished/7797881878.html
2 bed 2 bath AC condo for rent,3100.0,Metrotown,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-ac-condo-for-rent/7798509221.html
2 bedroom 2 bathroom 1 den condo for rent,2500.0,Whalley,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-bathroom-den-condo-for/7801820327.html
3 bed  2 bath AC townhouse for rent,4000.0,Metrotown,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-ac-townhouse-for-rent/7798278157.html
4 Bed 4 Bath Townhouse for Rent,3200.0,Cathedral Grove,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-bath-townhouse-for-rent/7801819589.html
Coquitlam Center Polygon Windsor Gate townhouse,4280.0,Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-center-polygon/7804827804.html
Burnaby 2bdrm 1bthrm condo in metro area,2800.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-2bdrm-1bthrm-condo-in/7804830231.html
"Massive 2bd/2bath in ""that"" Superb Building!!",3400.0,Vancouver Heart Of West End,https://vancouver.craigslist.org/van/apa/d/vancouver-massive-2bd-2bath-in-that/7804829673.html
(ORCA-REF#108-2738)*Stunning Ground-level 1 Bed / 1 Bath Condo in the,2550.0,Lynn Valley,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orca-ref-stunning/7804829826.html
3 Bedroom Basement Suite (49th & Victoria Dr.),3000.0,Victoria-Fraserview/Killarney,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-suite-49th/7802593981.html
2 Bdrm + Den. 1 month FREE RENT after 2 years,2750.0,Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bdrm-den-month-free/7804829140.html
One bedroom in 3 bedroom unit,1050.0,Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-one-bedroom-in-bedroom/7804829102.html
UBC 2bed1.5 bath townhouse for rent,3580.0,Ubc,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-2bed15-bath-townhouse-for/7804829053.html
New Bedroom Basement Suite,2400.0,Grand Boulevard,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-new-bedroom-basement/7804828952.html
Open-concept Three Bedroom Townhome at The Hyland,4533.0,"Kensington-Cedar Cottage, East Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-three-bedroom/7804828498.html
Brand new pet friendly 2 bed 1 bath condo for rent,2995.0,Vancouver/Burnaby,https://vancouver.craigslist.org/van/apa/d/burnaby-brand-new-pet-friendly-bed-bath/7804828306.html
SOCO ONE BEST FLOORPLAN - 2 BED 2 BATH,2700.0,West Coquitlam,https://vancouver.craigslist.org/van/apa/d/coquitlam-soco-one-best-floorplan-bed/7804823960.html
Individual furnished bedroom upper level,1200.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-individual-furnished-bedroom/7804828031.html
LUXURY WATERFRONT CONDO/ GREAT VIEW / NEWLY RENOVATED,3950.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-waterfront-condo-great/7798869089.html
fully furnished 1 Bed and 1 Bath,1500.0,"357 W 4Th Street North Vancouver, Bc, V7M 1J2",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-fully-furnished-bed-and/7802559672.html
Large 1 Bedroom Ground Level Suite incl Heat/Hydro,1600.0,Maple Ridge,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-large-bedroom-ground-level/7804827062.html
"Playground, Modo Car share, Rooftop Adult Lounge Area",2595.0,City Of Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-playground-modo-car-share/7804250650.html
One Bedroom Suite for rent --- Vancouver--- near Skytrain---,1800.0,Broadway At Renfrew,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite-for-rent/7804826775.html
Absolutely beautiful 2 Bed 2 Bath highrise Apt in Richmond,3245.0,1107-3333 Sexsmith Road Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-absolutely-beautiful-bed-bath/7804824382.html
3 BEDROOM HOME,3000.0,Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-outer-northwest-bedroom-home/7804826342.html
Spacious Basement Suite for Rent in Surrey BC Newton,2000.0,Surrey Newton,https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-basement-suite-for-rent/7804826338.html
Refreshed 2bd unit at Newport Quay,3500.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-refreshed-2bd-unit-at-newport/7798789439.html
1 Bed 1 Bath + Den  Apartment,2500.0,Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-den-apartment/7801663817.html
1bd unit at The Centre of Lougheed,2500.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-1bd-unit-at-the-centre-of/7801953065.html
1 Bed 1 Bath Apartment,1900.0,Burnaby,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-apartment/7802188151.html
Metrotown 2 br 2 baths large condo,2800.0,Burnaby Metrotown,https://vancouver.craigslist.org/van/apa/d/burnaby-metrotown-br-baths-large-condo/7804001479.html
Private room,780.0,Vancouver East,https://vancouver.craigslist.org/van/apa/d/surrey-private-room/7801977660.html
